,Variabel,Enkät,Dubbelkodning,Beskrivning,Enkättext,Kodlista,Itemnr
1198,tiredend_2,SLOSH 08 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig helt slut när arbetsdagen är över.,någongång1,70_b
1199,tiredend_3,SLOSH 10 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig helt slut när arbetsdagen är över.,någongång1,83_b
1200,tiredend_3,SLOSH 10 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig helt slut när arbetsdagen är över.,någongång1,83_b
1201,tiredend_4,SLOSH 12 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå. Läs igenom varje påstående och tänk efter hur ofta du känt på dessa sätt. @ Ange hur ofta du känt på dessa sätt. @ Jag känner mig helt slut när arbetsdagen är över.,någongång1,90_b
1202,tiredend_4,SLOSH 12 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå. Läs igenom varje påstående och tänk efter hur ofta du känt på dessa sätt. @ Ange hur ofta du känt på dessa sätt. @ Jag känner mig helt slut när arbetsdagen är över.,någongång1,90_b
1203,tirednew_1,SLOSH 06 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå. Ange hur ofta du känt på dessa sätt. @ Jag känner mig trött när jag går upp på morgonen för att möta en ny arbetsdag,någongång1,B7_c
1204,tirednew_2,SLOSH 08 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig trött när jag går upp på morgonen för att möta en ny arbetsdag.,någongång1,70_c
1205,tirednew_2,SLOSH 08 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig trött när jag går upp på morgonen för att möta en ny arbetsdag.,någongång1,70_c
1206,tirednew_3,SLOSH 10 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig trött när jag går upp på morgonen för att möta en ny arbetsdag.,någongång1,83_c
1207,tirednew_3,SLOSH 10 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig trött när jag går upp på morgonen för att möta en ny arbetsdag.,någongång1,83_c
1208,tirednew_4,SLOSH 12 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig trött när jag går upp på morgonen för att möta en ny arbetsdag.,någongång1,90_c
1209,tirednew_4,SLOSH 12 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig trött när jag går upp på morgonen för att möta en ny arbetsdag.,någongång1,90_c
1210,wholeday_1,SLOSH 06 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Att arbeta under en hel dag är verkligen påfrestande för mig.,någongång1,B7_d
1211,wholeday_2,SLOSH 08 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Att arbeta under en hel dag är verkligen påfrestande för mig.,någongång1,70_d
1212,wholeday_2,SLOSH 08 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Att arbeta under en hel dag är verkligen påfrestande för mig.,någongång1,70_d
1213,wholeday_3,SLOSH 10 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Att arbeta under en hel dag är verkligen påfrestande för mig.,någongång1,83_d
1214,wholeday_3,SLOSH 10 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Att arbeta under en hel dag är verkligen påfrestande för mig.,någongång1,83_d
1215,wholeday_4,SLOSH 12 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Att arbeta under en hel dag är verkligen påfrestande för mig.,någongång1,90_d
1216,wholeday_4,SLOSH 12 non-working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Att arbeta under en hel dag är verkligen påfrestande för mig.,någongång1,90_d
1217,burnout_1,SLOSH 06 working,,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig utbränd av mitt arbete.,någongång1,B7_e
1218,burnout_2,SLOSH 08 working,1.0,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig utbränd av mitt arbete.,någongång1,70_e
1219,burnout_2,SLOSH 08 non-working,0.0,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig utbränd av mitt arbete.,någongång1,70_e
1220,burnout_3,SLOSH 10 working,1.0,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig utbränd av mitt arbete.,någongång1,83_e
1221,burnout_3,SLOSH 10 non-working,0.0,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig utbränd av mitt arbete.,någongång1,83_e
1222,burnout_4,SLOSH 12 working,1.0,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig utbränd av mitt arbete.,någongång1,90_e
1223,burnout_4,SLOSH 12 non-working,0.0,,Nedan följer ett antal påståenden om känslor som kan uppstå i samband med arbete. Läs igenom varje påstående och tänk efter om du har känt så om ditt arbete. Ange hur ofta du känt på dessa sätt i samband med ditt arbete. @ Jag känner mig utbränd av mitt arbete.,någongång1,90_e
1224,capacphy_1,SLOSH 06 working,,,Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,B8_a
1225,capacphy_2,SLOSH 08 working,,,Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,44_a
1226,capacphy_2,SLOSH 08 non-working,,,Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,44_a
1227,capacphy_3,SLOSH 10 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,40_a
1228,capacphy_3,SLOSH 10 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,40_a
1229,capacphy_4,SLOSH 12 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,55_a
1230,capacphy_4,SLOSH 12 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,55_a
1231,capacphy_5,SLOSH 14 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,51_a
1232,capacphy_5,SLOSH 14 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,51_a
1233,capacphy_6,SLOSH 16 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,52_a
1234,capacphy_6,SLOSH 16 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,52_a
1235,capacphy_7,SLOSH 18 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1_1,51_a
1236,capacphy_7,SLOSH 18 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1_1,51_a
1237,capacpsy_1,SLOSH 06 working,,,Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,B8_b
1238,capacpsy_2,SLOSH 08 working,,,Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,44_b
1239,capacpsy_2,SLOSH 08 non-working,,,Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,44_b
1240,capacpsy_3,SLOSH 10 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,40_b
1241,capacpsy_3,SLOSH 10 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,40_b
1242,capacpsy_4,SLOSH 12 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,55_b
1243,capacpsy_4,SLOSH 12 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,55_b
1244,capacpsy_5,SLOSH 14 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,51_b
1245,capacpsy_5,SLOSH 14 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,51_b
1246,capacpsy_6,SLOSH 16 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,52_b
1247,capacpsy_6,SLOSH 16 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1,52_b
1248,capacpsy_7,SLOSH 18 working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1_1,51_b
1249,capacpsy_7,SLOSH 18 non-working,,,Om arbetsförmåga @ Hur bedömer du din arbetsförmåga när det gäller fysiska krav?,mycketgod1_1,51_b
1250,highbp_1,SLOSH 06 working,,,Har du av läkare informerats om att du @ ...har högt blodtryck?,janej1,B4_a
1251,highbp_1,SLOSH 06 non-working,,,Har du av läkare informerats om att du @ ...har högt blodtryck?,janej1,B4_a
1252,highbp_2,SLOSH 08 working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Högt blodtryck,janej5,58_a
1253,highbp_2,SLOSH 08 non-working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Högt blodtryck,janej5,58_a
1254,highbp_3,SLOSH 10 working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Högt blodtryck,janej5,41_a
1255,highbp_3,SLOSH 10 non-working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Högt blodtryck,janej5,41_a
1256,highbp_4,SLOSH 12 working,1.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren och hur mycket påverkade det i så fall ditt liv? @ Högt blodtryck,janej5,76_a
1257,highbp_4,SLOSH 12 non-working,0.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren och hur mycket påverkade det i så fall ditt liv? @ Högt blodtryck,janej5,76_a
1258,highbp_5,SLOSH 14 working,1.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren och hur mycket påverkade det i så fall ditt liv? @ Högt blodtryck,janej5_1,72_a
1259,highbp_5,SLOSH 14 non-working,0.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren och hur mycket påverkade det i så fall ditt liv? @ Högt blodtryck,janej5_1,72_a
1260,highbp_6,SLOSH 16 non-working,0.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren och hur mycket påverkade det i så fall ditt liv? @ Högt blodtryck,janej5,81_a
1261,highbp_6,SLOSH 16 working,1.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren och hur mycket påverkade det i så fall ditt liv? @ Högt blodtryck,janej5,81_a
1262,highbp_7,SLOSH 18 non-working,0.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Högt blodtryck,janej5,77_a
1263,highbp_7,SLOSH 18 working,1.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Högt blodtryck,janej5,77_a
1264,heartdis_1,SLOSH 06 working,,,Har du av läkare informerats om att du @ ...har hjärtsjukdom?,janej1,B4_b
1265,heartdis_1,SLOSH 06 non-working,,,Har du av läkare informerats om att du @ ...har hjärtsjukdom?,janej1,B4_b
1266,heartdis_2,SLOSH 08 working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Hjärt- kärlsjukdom,janej5,58_b
1267,heartdis_2,SLOSH 08 non-working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Hjärt- kärlsjukdom,janej5,58_b
1268,heartdis_3,SLOSH 10 working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Hjärt- kärlsjukdom,janej5,41_b
1269,heartdis_3,SLOSH 10 non-working,,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren? @ Hjärt- kärlsjukdom,janej5,41_b
1270,heartdis_4,SLOSH 12 working,1.0,,Har du eller har du haft någon eller några av följande långvariga och/eller allvarliga sjukdomar eller besvär under de senaste 2 åren och hur mycket påverkade det i så fall ditt liv? @ Hjärt- kärlsjukdom,janej5,76_b
